title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Mobile Platforms and Development Environments (Synthesis Lectures on Mobile and Pervasive Computing),1608458660,9781608458660,4.0,3.99,2,9.99
Electrical Theory AC Interactive Student DVD (5-9),1439059853,9781439059852,99.89,3.99,2,105.88
Instrumentation and Measurement for Electronics Technicians (2nd Edition),0023430516,9780023430510,45.0,3.99,2,50.99
Kaplan TOEFL iBT Premier 2016-2017 with 4 Practice Tests: Book + CD + Online + Mobile (Kaplan Test Prep),1625233418,0787721995944,7.4,3.99,2,13.39
Electronics Technology Fundamentals: Conventional Flow Version with Lab Manual (3rd Edition),0137158645,9780137158645,203.45,3.99,2,209.44
"Intermediate Technical Japanese, Volume 1: Readings and Grammatical Patterns (Technical Japanese Series)",0299185540,9780299185541,25.0,3.99,2,30.99
Italian Through Film: The Classics,0300109520,9780300109528,12.49,3.99,2,18.48
Master Electrician’s Review: Based on the National Electrical Code 2011,1439059608,8580000873030,96.5,3.99,2,102.49
Japanese for Busy People II: Revised 3rd Edition (Japanese for Busy People Series),1568363869,9781568363868,11.42,3.99,2,17.41
Philosophy of Language: The Big Questions,0631206027,9780631206026,6.87,3.99,2,12.86
Principles of Refrigeration (5th Edition),0130272701,9780130272706,124.29,3.99,2,130.28
Eliot's Silas Marner (Cliffs Notes),0822011921,0049086011920,0.01,3.99,2,6.0
An Introduction to Ancient Greek,0761869549,9780761869542,125.91,3.99,2,131.9
Thrasymachus (Greek Language),0862921392,9780862921392,24.33,3.99,2,30.32
Hughes Electrical and Electronic Technology,0273755102,9780273755104,30.7,3.99,2,36.69
Kontakte,1259307425,9781259307423,85.99,3.99,2,91.98
"ASE Test Preparation - Truck Equipment Series: Electrical/Electronic Systems Installation and Repair, E2 (ASE Test Preparation Series)",1435439368,9781435439368,91.85,3.99,2,97.84
Basic Italian: A Grammar and Workbook (Italian and English Edition),0415347173,9780415347174,23.2,3.99,2,29.19
Answer Key to Al-Kitaab Fii Ta Callum al-CArabiyya: A Textbook for Arabic: Part Two,1589010973,9781589010970,2.95,3.99,2,8.94
Jannach’s German for Reading Knowledge (World Languages),1413033490,9781413033496,18.82,3.99,2,24.81
Japanese For Dummies,1118130715,8601404691560,8.11,3.99,2,14.1
The Oxford Handbook of Positive Psychology and Work (Oxford Library of Psychology),0199989966,9780199989966,35.33,3.99,2,41.32
"Managing Food and Nutrition Services for the Culinary, Hospitality, and Nutrition Professions",0763740640,8580000244809,N/A,N/A,N/A,N/A
A Resource for Korean Grammar Instruction (KLEAR Textbooks in Korean Language),0824838165,9780824838164,48.25,3.99,2,54.24
Electrical Theory: DC DVD Set (1-4),143548083X,9781435480834,99.89,3.99,2,105.88
MPLS and VPN Architectures (Paperback) (Networking Technology),1587143232,0619472143230,67.9,3.99,2,73.89
Understanding Genocide: The Social Psychology of the Holocaust,0195133625,9780195133622,36.4,3.99,2,42.39
Como se dice...?,0618471448,9780618471447,19.24,3.99,2,25.23
"Aurrera!: A Textbook for Studying Basque, Volume 1 (The Basque Series)",087417726X,9780874177268,53.9,3.99,2,59.89
"Rasskaz-provokatsiya (The Story Provocation): For learners of the Russian language (yes, yes, for you too!) (Unconventional Russian Language Textbooks (Russian Readers)) (Russian Edition)",1496081633,9781496081636,19.98,3.99,2,25.97
Delf B2. 200 Activities. Textbook + Key (French Edition),2090352434,9782090352436,31.92,3.99,2,37.91
The Field Guide for Powerline Workers,1418014877,9781418014872,334.9,3.99,2,340.89
Aristotle's Nicomachean Ethics (Focus Philosophical Library Series),1585100358,9781585100354,96.47,3.99,2,102.46
Spanish Now! Level 1: with MP3 CD,1438075235,9781438075235,11.12,3.99,2,17.11
Parola Per Parola: New Advanced Italian Vocabulary (Italian Edition) (Italian and English Edition),1444110020,9781444110029,6.73,3.99,2,12.72
The Ambivalent Partisan: How Critical Loyalty Promotes Democracy (Series in Political Psychology),0199772754,9780199772759,59.7,3.99,2,65.69
'O si Manu a Ali'i,0824825950,9780824825959,N/A,N/A,N/A,N/A
Music Therapy Improvisation for Groups: Essential Leadership Competencies,1891278495,9781891278495,109.84,3.99,2,115.83
The Social Psychology of Organizing (Topics in Social Psychology Series),0075548089,9780075548089,32.43,3.99,2,38.42
"Teaching English as a Second or Foreign Language, 4th edition",1111351694,9781111351694,39.16,3.99,2,45.15
Social Constructionism,1848721927,9781848721920,34.91,3.99,2,40.9
Spanish Grammar in Context (Languages in Context) (Spanish Edition),0415723477,9780415723473,34.39,3.99,2,40.38
The Prince and the Pauper (Cliffs Notes),0822010968,0785555011144,5.44,3.99,2,11.43
Power Electronics for Technology,0132310694,9780132310697,20.04,3.99,2,26.03
Mechanical & Electrical Systems in Buildings (4th Edition),0135130131,9780135130131,11.5,3.99,2,17.49
Preparacion DELE. A2. Libro + CD - Ed. 2010 COLOR (Spanish Edition),8477116342,9788477116349,16.09,3.99,2,22.08
Neue Horizonte (World Languages),1111344191,9781111344191,85.0,3.99,2,90.99
Como se dice...? (World Languages),111182858X,9781111828585,29.99,3.99,2,35.98
Electric Circuit Analysis,013014410X,9780130144102,23.78,3.99,2,29.77
Network Protocols Handbook,0974094528,9780974094526,19.91,3.99,2,25.9
"Data Networks, IP and the Internet: Protocols, Design and Operation",0470848561,0723812018659,31.06,3.99,2,37.05
The Cultural Origins of Human Cognition,0674005821,9780674005822,14.84,3.99,2,20.83
Moral Theory: A Non-Consequentialist Approach,063121903X,9780631219033,32.11,3.99,2,38.1
Electrical Wiring Residential,1337101842,9781337101844,118.87,3.99,2,124.86
Modern Commercial Wiring,1619608545,9781619608542,18.99,3.99,2,24.98
Thinking German Translation (Thinking Translation),0415341469,9780415341462,45.6,3.99,2,51.59
Classic Edition Sources: Psychology,0073404047,9780073404042,3.24,3.99,2,9.23
Intelligent Buildings and Building Automation,0415475716,9780415475716,67.8,3.99,2,73.79
CliffsNotes on Shaw's Pygmalion and Arms and The Man,0822011034,0049086011036,N/A,N/A,N/A,N/A
Network Performance Analysis,1848213123,9781848213128,109.89,3.99,2,115.88
Communicating Systems with UML 2: Modeling and Analysis of Network Protocols,1848212992,9781848212992,109.32,3.99,2,115.31
"Clear Speech: Pronunciation and Listening Comprehension in North American English, 4th Edition",1107682959,8601400042175,10.12,3.99,2,16.11
Ciao! (with Audio CD),1413016367,9781413016369,4.58,3.99,2,10.57
Teaching Language In Context (World Languages),0838417051,9780838417058,10.94,3.99,2,16.93
"McGraw-Hill Handbook of Electrical Construction Calculations, Revised Edition",0070466416,9780070466418,16.04,3.99,2,22.03
3D and HD Broadband Video Networking (Artech House Telecommunications Library),1608070514,9781608070510,5.76,3.99,2,11.75
"Planning and Management of Meetings, Expositions, Events and Conventions",0132610434,9780132610438,34.87,3.99,2,40.86
Study Guide and Student's Solutions Manual for Organic Chemistry,0321826590,9780321826596,5.95,3.99,2,11.94
An Introduction to Kolmogorov Complexity and Its Applications (Texts in Computer Science),0387948686,9780387948683,17.99,3.99,2,23.98
Attitudes And Persuasion: Classic And Contemporary Approaches,081333005X,9780813330051,19.92,3.99,2,25.91
Getting Grounded in Social Psychology: The Essential Literature for Beginning Researchers,1138932213,9781138932210,52.56,3.99,2,58.55
Performance Modelling and Analysis of Heterogeneous Networks (covers research which ushers the 21st Century into an Internet and multimedia era. ... into the latest research and developments.),8792329187,9788792329189,12.12,3.99,2,18.11
IB French B: Course Book: Oxford IB Diploma Program,0198390068,9780198390060,11.06,3.99,2,17.05
"ParaPro Assessment Study Guide, Test Codes 0755 and 1755 (The Praxis Series) (Praxis Study Guides)",0886852358,9780886852351,31.41,3.99,2,37.4
Yookoso! Continuing with Contemporary Japanese Student Edition with Online Learning Center Bind-In Card,0072974966,9780072974966,121.72,3.99,2,127.71
The Psychology of Attitude Change and Social Influence,0070728771,9780070728776,10.87,3.99,2,16.86
Die Deutschen (World Languages),0030210399,9780030210396,11.75,3.99,2,17.74
Read and write Urdu script (Teach Yourself),1444103938,9781444103939,11.85,3.99,2,17.84
"On-Premise Catering: Hotels, Convention Centers, Arenas, Clubs, and More",0470551755,9780470551752,26.45,3.99,2,32.44
Practice Makes Perfect Basic Hindi (Practice Makes Perfect Series),0071784241,9780071784245,5.46,3.99,2,11.45
Know How,0199683166,9780199683161,46.17,3.99,2,52.16
Ethical Argument: Critical Thinking in Ethics,0195173163,9780195173161,10.48,3.99,2,16.47
"Symbols, Selves, and Social Reality: A Symbolic Interactionist Approach to Social Psychology and Sociology",0199933758,9780199933754,47.26,3.99,2,53.25
"Kalima wa Nagham: A Textbook for Teaching Arabic, Volume 1 (English and Arabic Edition)",0292757751,9780292757752,31.96,3.99,2,37.95
Composición: Proceso y síntesis,0073513148,9780073513140,29.07,3.99,2,35.06
Sustainability in the Hospitality Industry: Principles of sustainable operations,113891536X,9781138915367,52.7,3.99,2,58.69
Plautus: Pseudolus (Latin Texts),0862920892,9780862920890,17.0,3.99,2,22.99
Textbook of Healthcare Ethics,9048163587,9789048163588,69.5,3.99,2,75.49
Reading and Writing the Lakota Language,0874805724,9780874805727,8.76,3.99,2,14.75
Teacher Language Awareness (Cambridge Language Teaching Library),0521530199,9780521530194,19.72,3.99,2,25.71
"Health, Happiness, and Well-Being: Better Living Through Psychological Science",1452203172,9781452203171,19.07,3.99,2,25.06
Corporate Computer and Network Security,0130384712,9780130384713,4.99,3.99,2,10.98
Statistics for the Behavioral and Social Sciences: A Brief course (3rd Edition),0131505084,9780131505087,1.0,3.99,2,6.99
Green Versus Gold: Sources In California's Environmental History,1559635800,9781559635806,20.0,3.99,2,25.99
Learn to Read Greek: Workbook Part 1,0300115911,9780300115918,10.3,3.99,2,16.29
Ethics and Science: An Introduction (Cambridge Applied Ethics),0521702674,9780521702676,N/A,N/A,N/A,N/A
CCNP 2: Remote Access Companion Guide (Cisco Networking Academy Program) (2nd Edition),1587131455,9781587131455,1.6,3.99,2,7.59
Student Activity Manual for Rusch/Dominguez/Caycedo Garner's Fuentes: Conversacion y gramatica,0495898686,9780495898689,119.0,3.99,2,124.99
"Living Language Russian, Essential Edition: Beginner course, including coursebook, 3 audio CDs, and free online learning",0307972097,9780307972095,5.99,3.99,2,11.98
"Three Views of Logic: Mathematics, Philosophy, and Computer Science",0691160449,9780691160443,24.99,3.99,2,30.98
"Student Activities Manual for Golosa: A Basic Course in Russian, Book One",0205748767,9780205748761,79.98,3.99,2,85.97
"Avanzando: Gramática española y lectura, 7th Edition (Spanish Edition)",1118280237,9781118280232,58.98,3.99,2,64.97
"Wittgenstein, Part II: Exegesis Â§Â§428-693: Mind and Will: Volume 4 of an Analytical Commentary on the Philosophical Investigations",0631219870,9780631219873,23.52,3.99,2,29.51
"Banal Nationalism (Theory, Culture and Society)",0803975252,9780803975255,24.73,3.99,2,30.72
Elements of Computer Algebra With Applications,0471611638,9780471611639,4.51,3.99,2,10.5
Introduction to Logic (10th Edition),0132425874,9780132425872,6.57,3.99,2,12.56
Introducción a la lingüística hispánica actual: teoría y práctica,0415631572,9780415631570,53.44,3.99,2,59.43
Organic Chemistry I (Cliffs Quick Review),0822053268,9780822053262,0.97,3.99,2,6.96
A Multiliteracies Framework for Collegiate Foreign Language Teaching (Theory and Practice in Second Language Classroom Instruction),0205954049,9780205954049,71.0,3.99,2,76.99
Chinese Made Easy for Kids: Textbook 3 (Mandarin Chinese and English Edition),9620425197,9789620425196,18.29,3.99,2,24.28
"International Ethics: Concepts, Theories, and Cases in Global Politics",1442220961,9781442220966,17.57,3.99,2,23.56
"Social Psychology and Human Nature, Brief",1133956408,9781133956402,6.45,3.99,2,12.44
Understanding Sexuality Research,0534509584,9780534509583,21.28,3.99,2,27.27
Crisis Intervention in Criminal Justice/Social Service,0398087830,9780398087838,44.99,3.99,2,50.98
"Basic Spanish for Medical Personnel, Enhanced 2nd Edition",1285052188,9781285052182,61.94,3.99,2,67.93
QuickBooks for the Restaurant,0470085185,9780470085189,13.99,3.99,2,19.98
CliffsNotes on Fowles' The French Lieutenant's Woman,0822004992,9780822004998,4.99,3.99,2,10.98
Ethics: The Big Questions,1405191287,9781405191289,34.99,3.99,2,40.98
Palabra por Palabra / Verbatim: New Advanced Spanish Vocabulary (Spanish Edition) (Spanish and English Edition),1444110012,9781444110012,N/A,N/A,N/A,N/A
Elements of Success Student Book 3,0194028267,9780194028264,16.87,3.99,2,22.86
Fagothey's Right and Reason: Ethics in Theory and Practice (9th Edition),0675209145,9780675209144,28.98,3.99,2,34.97
Repase y escriba: Curso avanzado de gramática y composición,1118509315,9781118509319,74.8,3.99,2,80.79
"Food & Beverage Service, 9th edition",1471807959,9781471807954,18.02,3.99,2,24.01
Moral Mazes: The World of Corporate Managers,0199729883,9780199729883,8.24,3.99,2,14.23
"Sport Promotion and Sales Management, Second Edition",073606477X,9780736064774,13.43,3.99,2,19.42
The Group in Society,1412924685,9781412924689,27.97,3.99,2,33.96
"Ethics: Theory and Contemporary Issues, Concise, 2nd Edition",1133049745,9781133049746,19.89,3.99,2,25.88
10 Real LSATs Grouped by Question Type,1937707784,9781937707781,16.97,3.99,2,22.96
Close Relationships: Key Readings (Key Readings in Social Psychology),0863775969,9780863775963,9.91,3.99,2,15.9
Analysis & Study Guide: Dr Jekyll and Mr Hyde: Complete text & integrated study guide (Creative Study Guide Editions) (Volume 2),1494767910,9781494767914,9.91,3.99,2,15.9
"Essentials of Human Behavior: Integrating Person, Environment, and the Life Course",1412998840,9781412998840,17.9,3.99,2,23.89
Mind Your Logic,1465212833,9781465212832,N/A,N/A,N/A,N/A
TABE (Test of Adult Basic Education) Level A Math Workbook: The First Step to Lifelong Success,0071482547,9780071482547,8.75,3.99,2,14.74
Francophone Cultures through Film,158510311X,9781585103119,36.95,3.99,2,42.94
Foundations of Cost Control,0132156555,9780132156554,54.25,3.99,2,60.24
Defining Reality: Definitions and the Politics of Meaning (Rhetorical Philosophy & Theory),0809325012,9780809325016,17.98,3.99,2,23.97
Codes of Ethics for the Helping Professions,1285777670,9781285777672,24.94,3.99,2,30.93
Supervision in the Hospitality Industry,1118071786,9781118071786,4.98,3.99,2,10.97
ManageFirst: Nutrition with Answer Sheet (2nd Edition),0132181630,9780132181631,11.1,3.99,2,17.09
Basic Color Terms: Their Universality and Evolution,1575861623,9781575861623,19.48,3.99,2,25.47
Electronics for Electricians,1418028738,9781418028732,9.81,3.99,2,15.8
Rond-Point: une perspective actionnelle (2nd Edition),0205782779,9780205782772,34.58,3.99,2,40.57
"Student Activities Manual for Motyl-Mudretzkyj/Späinghaus' Anders gedacht: Text and Context in the German-Speaking World, 3rd",1133942695,9781133942696,10.85,3.99,2,16.84
An Inquiry into Modes of Existence: An Anthropology of the Moderns,0674724992,9780674724990,16.5,3.99,2,22.49
Logic: Concise Edition,0199941297,9780199941292,34.16,3.99,2,40.15
"Photovoltaics for Professionals: Solar Electric Systems Marketing, Design and Installation",1844074617,9781844074617,N/A,N/A,N/A,N/A
Global Bioethics and Human Rights: Contemporary Issues,1442232145,9781442232143,31.87,3.99,2,37.86
Intensive Basic Latin: A Grammar and Workbook (Grammar Workbooks),0415723647,9780415723640,42.99,3.99,2,48.98
"Electrical Engineering: Tables, Standards, Formulas",3808530332,9783808530337,50.02,3.99,2,56.01
OSHA Stallcup's® High-Voltage And Telecommunication Regulations Simplified,076374347X,9780763743475,31.08,3.99,2,37.07
TOEFL Grammar Workbook 4E (Arco Academic Test Preparation Series),0768907829,9780768907827,6.98,3.99,2,12.97
Don Quixote (Cliffs Notes),0822004151,9780822004158,5.69,3.99,2,11.68
Kaplan Medical Internal Medicine Question Book,1607141264,9781607141266,30.88,3.99,2,36.87
Individual Differences and Personality,0128098457,9780128098455,41.52,3.99,2,47.51
