title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Voces de Espana (World Languages),1285053834,9781285053837,82.91,3.99,2,88.9
Management: A Focus on Leaders (2nd Edition),133077543,9780133077544,94.99,3.99,2,100.98
La lengua española: Panorama sociohistórico (Spanish Edition),786429895,9780786429899,13.67,3.99,2,19.66
El español y su evolución: Segunda edición (Spanish Edition),1433122871,1433122871,39.16,0,2,41.16
Momentos Cumbres De Las Literaturas Hispanicas: Introduccion Al Analisis Literario (Spanish Edition),131016458,9780131016453,7.3,3.99,2,13.29
Historia de la Literatura Espanola (Spanish Edition),8431605979,9788431605971,7.94,3.99,2,13.93
Cervantes in Algiers: A Captive's Tale,826514707,9780826514707,14.92,3.99,2,20.91
Introduction to Computational Materials Science: Fundamentals to Applications,521845874,9780521845878,60.41,3.99,2,66.4
The Poetics of Piracy: Emulating Spain in English Literature (Haney Foundation Series),812244753,9780812244755,35.31,3.99,2,41.3
The Fante and the Transatlantic Slave Trade (Rochester Studies in African History and the Diaspora),1580464785,9781580464789,18.71,0,2,20.71
Introduction to Composite Materials Design,1138196800,9781138196803,N/A,N/A,N/A,N/A
"Fundamentals of Composites Manufacturing: Materials, Methods and Applications, Second Edition",872638545,9780872638549,45.46,3.99,2,51.45
Trilce (Wesleyan Poetry Series),819564214,9780819564214,4.83,3.99,2,10.82
Breve historia de la literatura española,8420634034,9788420634036,16.15,3.99,2,22.14
Electrodeposition: The Materials Science of Coatings and Substrates (Materials Science and Process Technology Series),815513208,9780815513209,89.72,3.99,2,95.71
Contemporary Mexican-American Women Novelists: Toward a Feminist Identity (Wor(l)ds of Change: Latin American and Iberian Literature),820424153,9780820424156,5.49,0,2,7.49
"Modern Ceramic Engineering: Properties, Processing, and Use in Design, 3rd Edition (Materials Engineering)",1574446932,9781574446937,79.41,4.49,2,85.9
"Materials: engineering, science, processing and design; North American Edition",80994342,9780080994345,45.0,3.99,2,50.99
Engineering Materials 2: An Introduction to Microstructures and Processing (International Series on Materials Science and Technology),80966683,9780080966687,32.64,3.99,2,38.63
Polymer Processing: Principles and Design,470930586,9780470930588,57.26,3.99,2,63.25
Photographic Sensitivity: Theory and Mechanisms (Oxford Series in Optical and Imaging Sciences),195072405,9780195072402,76.5,3.99,2,82.49
"Modern Ceramic Engineering: Properties, Processing, and Use in Design, Fourth Edition",1498716911,9781498716918,111.51,3.99,2,117.5
Computational Materials Science: An Introduction,1439836167,9781439836163,12.7,3.99,2,18.69
Semiconductor Devices: Physics and Technology,470537949,9780470537947,77.64,0,2,79.64
Introduction to Molecular Thermodynamics,1891389491,9781891389498,12.53,3.99,2,18.52
Intermolecular and Surface Forces,123919274,9780123919274,63.7,3.99,2,69.69
Quantum Mechanics of One- And Two-Electron Atoms,1614276226,9781614276227,12.46,3.99,2,18.45
"The Langevin Equation: With Applications to Stochastic Problems in Physics, Chemistry and Electrical Engineering (3rd Edition) (World Scientific Series in Contemporary Chemical Physics)",9814355666,9789814355667,133.09,3.99,2,139.08
Physics of Radio-Frequency Plasmas,521763002,9780521763004,99.4,3.99,2,105.39
"Electric Machines: Theory, Operating Applications, and Controls (2nd Edition)",130612103,9780130612106,84.93,3.99,2,90.92
Fundamentals of Plasma Physics,387209751,387209751,81.99,3.99,2,87.98
Atomic Structure,521298938,9780521298933,13.01,3.99,2,19.0
Numerical Methods in Astrophysics: An Introduction (Series in Astronomy and Astrophysics),750308834,9780750308830,109.1,0,2,111.1
Theoretical Microfluidics (Oxford Master Series in Physics),199235090,9780199235094,15.82,3.99,2,21.81
Quantum Mechanics,3540433422,9783540433422,92.0,3.99,2,97.99
Experiments in Basic Circuits: Theory and Applications,135063345,9780135063347,37.33,3.99,2,43.32
Power System Load Flow Analysis (Professional Engineering S),71447792,9780071447799,115.65,3.99,2,121.64
Waves in Plasmas,883188597,9780883188590,47.77,3.99,2,53.76
Wavelets and Filter Banks,961408871,9780961408879,19.49,3.99,2,25.48
Modern Power System Analysis,1466570814,9781466570818,94.2,0,2,96.2
Introduction to Wind Principles,132125331,9780132125338,29.94,3.99,2,35.93
Elementary Particle Physics in a Nutshell,691131163,9780691131160,6.88,3.99,2,12.87
"Electrical Power Transmission System Engineering: Analysis and Design, Third Edition",1482232227,9781482232226,88.58,3.99,2,94.57
"Protein Physics: A Course of Lectures (Soft Condensed Matter, Complex Fluids and Biomaterials Serie)",122567811,9780122567810,38.54,3.99,2,44.53
Electric Machines and Drives (Addison-Wesley series in electrical engineering),201578859,9780201578850,5.22,5.99,2,13.21
Elements of Power Electronics (The Oxford Series in Electrical and Computer Engineering),195117018,9780195117011,30.78,3.99,2,36.77
"High-Voltage Engineering: Theory and Practice, Second Edition, Revised and Expanded (Electrical and Computer Engineering)",824704029,9780824704025,99.62,0,2,101.62
Introduction to Power Electronics,23511826,9780023511820,33.98,3.99,2,39.97
Contemporary Electric Circuits: Insights and Analysis (2nd Edition),131115286,9780131115286,43.64,3.99,2,49.63
Quantum Electrodynamics: Volume 4 (Course of Theoretical Physics),750633719,9780750633710,17.59,3.99,2,23.58
The Return of Martin Guerre,674766911,9780674766914,3.42,4.49,2,9.91
Napoleon: A Symbol for an Age: A Brief History with Documents (The Bedford Series in Istory and Culture),312431104,9780312431105,3.41,3.99,2,9.4
"A Portrait of Pacifists: Le Chambon, the Holocaust, and the Lives of André and Magda Trocmé (Religion, Theology and the Holocaust)",815609701,9780815609704,15.49,3.99,2,21.48
The Man Who Outshone the Sun King: A Life of Gleaming Opulence and Wretched Reversal in the Reign of Louis XIV,306817578,9780306817571,2.57,3.99,2,8.56
Napoleon,582437520,9780582437524,3.42,3.98,2,9.4
Marie Antoinette: Writings on the Body of a Queen,415933951,9780415933957,15.01,3.99,2,21.0
Journey to the Abyss: The Diaries of Count Harry Kessler 1880-1918,307278433,9780307278432,5.76,3.99,2,11.75
Abelard and Heloise: The Letters and Other Writings (Hackett Classics),872208753,9780872208759,9.09,3.99,2,15.08
"Rue Ordener, Rue Labat (Stages)",803277806,8601409793962,3.53,3.99,2,9.52
Letters Written in France (Broadview Literary Texts),1551112558,9781551112558,2.78,3.99,2,8.77
Joan of Arc: La pucelle (Manchester Medieval Sources MUP),719068479,9780719068478,8.98,3.98,2,14.96
"The Memoirs of Lt. Henry Timberlake: The Story of a Soldier, Adventurer, and Emissary to the Cherokees, 1756-1765",807858277,9780807858271,7.5,4.89,2,14.39
An American Heroine in the French Resistance: The Diary and Memoir of Virginia D'Albert-Lake,823225828,9780823225828,20.27,3.99,2,26.26
Eleanor of Aquitaine: Lord and Lady (The New Middle Ages),230602363,9780230602366,30.0,3.99,2,35.99
Abbot Suger of St-Denis: Church and State in Early Twelfth-Century France (The Medieval World),582051509,9780582051508,35.0,3.99,2,40.99
Robespierre: A Revolutionary Life,300197241,9780300197242,12.13,4.91,2,19.04
Spectacular Things Happen Along the Way: Lessons from an Urban Classroom (Teaching for Social Justice),807748579,9780807748572,6.79,3.99,2,12.78
Political Education: Setting the Course for State and Federal Policy,807755869,9780807755860,24.94,3.99,2,30.93
Teachers as Intellectuals: Toward a Critical Pedagogy of Learning (Critical Studies in Education Series),897891562,9780897891561,3.73,3.98,2,9.71
Yale: A History,300078439,9780300078435,10.0,3.99,2,15.99
Teach Freedom: Education for Liberation in the African-American Tradition (The Teaching for Social Justice Series),807748722,9780807748725,12.21,3.99,2,18.2
"The Origins of Composition Studies in the American College, 1875–1925: A Documentary History (Composition, Literacy, and Culture)",822955350,9780822955351,5.22,3.99,2,11.21
"American Higher Education Transformed, 1940–2005: Documenting the National Discourse",801886716,9780801886713,41.74,5.67,2,49.41
Globalization and Education: Integration and Contestation across Cultures,1475805284,9781475805284,59.77,3.99,2,65.76
"A Different View of Urban Schools: Civil Rights, Critical Race Theory, and Unexplored Realities (Counterpoints)",1433113880,9781433113888,25.95,3.99,2,31.94
Democratic Education: Revised Edition (Princeton Paperbacks),691009163,9780691009162,7.8,3.99,2,13.79
"CMA Part 1 - Financial Reporting, Planning, Performance, and Control Exam Flashcard Study System: CMA Test Practice Questions & Review for the Certified Management Accountant Exam (Cards)",1609714172,9781609714178,43.99,0,2,45.99
Flashcard Study System for the Radiation Health and Safety Exam: DANB Test Practice Questions & Review for the Radiation Health and Safety Exam (Cards),1609716175,9781609716172,29.0,3.99,2,34.99
Phlebotomy Exam Flashcard Study System: Phlebotomy Test Practice Questions & Review for the Phlebotomy Exam (Cards),1610725034,9781610725033,43.99,0,2,45.99
ASCP Phlebotomy Exam Flashcard Study System: Phlebotomy Test Practice Questions & Review for the ASCP's Phlebotomy Technician Examination (Cards),1630942855,9781630942854,43.99,0,2,45.99
Certified Medical Assistant Exam Flashcard Study System: CMA Test Practice Questions & Review for the Certified Medical Assistant Exam (Cards),1609713095,9781609713096,43.99,0,2,45.99
Flashcard Study System for the CDA Exam: DANB Test Practice Questions & Review for the Certified Dental Assistant Examination (Cards),1609716078,9781609716073,73.99,0,2,75.99
Flashcard Study System for the Infection Control Exam: DANB Test Practice Questions & Review for the Infection Control Exam (Cards),1609716132,9781609716134,33.99,0,2,35.99
Flashcard Study System for the General Chairside Assisting Exam: DANB Test Practice Questions & Review for the General Chairside Assisting Exam (Cards),1609716116,9781609716110,29.0,3.99,2,34.99
Jolly Phonics Picture Flashcards (in Print Letters),1844144399,9781844144396,15.03,3.99,2,21.02
TABE Flashcard Study System: TABE Exam Practice Questions & Review for the Test of Adult Basic Education (Cards),1610728866,9781610728867,43.99,0,2,45.99
Praxis II Business Education: Content Knowledge (5101) Exam Flashcard Study System: Praxis II Test Practice Questions & Review for the Praxis II: Subject Assessments (Cards),1614037000,9781614037002,43.99,0,2,45.99
CMA Part 2 - Financial Decision Making Exam Flashcard Study System: CMA Test Practice Questions & Review for the Certified Management Accountant Exam (Cards),1609714199,9781609714192,43.99,0,2,45.99
TOEFL Idioms Flashcards,1419591487,9781419591488,49.95,3.98,2,55.93
"The Joy of Sex: The Timeless Guide to Lovemaking, Ultimate Revised Edition",307452034,9780307452030,18.43,4.49,2,24.92
"First Aid for the Usmle Step 1, 2016",1259587371,9781259587375,6.0,3.99,2,11.99
In A Page Emergency Medicine (In a Page Series),1405103574,9781405103572,2.8,4.89,2,9.69
McGraw-Hill's 500 MCAT Biology Questions to Know by Test Day (McGraw-Hill's 500 Questions),71782737,9780071782739,1.95,4.27,2,8.22
Brochert's Crush Step 2: The Ultimate USMLE Step 2 Review,1455703117,9781455703111,8.3,3.99,2,14.29
Multilevel Modeling Using R (Chapman & Hall/CRC Statistics in the Social and Behavioral Sciences),1466515856,9781466515857,31.4,0,2,33.4
Hole's Essentials of Human Anatomy & Physiology,77221354,9780077221355,9.99,6.34,2,18.33
Digital Image Processing: An Algorithmic Approach with MATLAB (Chapman & Hall/CRC Textbooks in Computing),1420079506,9781420079500,49.99,0,2,51.99
Data Structures and Algorithm Analysis in Java (3rd Edition),132576279,9780132576277,93.5,3.95,2,99.45
"Database Systems: Design, Implementation, & Management (MindTap Course List)",1305627482,9781305627482,141.99,3.99,2,147.98
BRS Gross Anatomy (Board Review Series),1605477451,9781605477459,6.0,3.98,2,11.98
Review for Therapeutic Massage and Bodywork Exams (LWW Massage Therapy and Bodywork Educational Series),1605477125,9781605477121,4.25,3.99,2,10.24
Design of Highway Bridges: An LRFD Approach,470900660,9780470900666,100.0,3.99,2,105.99
"Database Systems: Design, Implementation, & Management",1285196147,9781285196145,20.47,3.99,2,26.46
Coloring Guide to Human Anatomy,781730422,9780781730426,6.6,3.99,2,12.59
Delmar’s Pharmacy Technician Certification Exam Review (Test Preparation),766814327,9780766814325,10.0,5.94,2,17.94
OST: Medical Cases for MRCP Paces Pack (Oxford Specialty Training: Revision Texts),199578680,9780199578689,53.88,0,2,55.88
Data Abstraction and Problem Solving with Java: Walls and Mirrors (3rd Edition),132122308,9780132122306,89.55,4.49,2,96.04
"Objects, Abstraction, Data Structures and Design: Using C++",471467553,9780471467557,92.98,0,2,94.98
"The Only EKG Book You'll Ever Need (Thaler, Only EKG Book You'll Ever Need)",1605471402,9781605471402,10.1,3.99,2,16.09
Step-Up to USMLE Step 1 2015,1469894696,9781469894690,13.5,4.49,2,19.99
Immunology for Medical Students,702068012,9780702068010,44.84,3.99,2,50.83
Cardiology Secrets,1455748153,9781455748150,25.95,3.99,2,31.94
An Introduction to Database Systems (8th Edition),321197844,9780321197849,39.99,3.99,2,45.98
"Exam Review for Beck's Theory and Practice of Therapeutic Massage, 5th (Theory & Practice of Therapeutic Massage)",1435485289,9781435485280,16.97,3.99,2,22.96
Medical Coding Certification Exam Preparation: A Comprehensive Guide,77862058,9780077862053,6.9,5.3,2,14.2
"Programming Logic and Design, Introductory",1337109630,9781337109635,68.41,5.12,2,75.53
Foundations of Multidimensional and Metric Data Structures (The Morgan Kaufmann Series in Computer Graphics),123694469,9780123694461,49.52,4.99,2,56.51
"Practical Guide to Patternmaking for Fashion Designers: Juniors, Misses and Women",1563673282,9781563673283,51.99,0,2,53.99
Pattern Cutting for Women's Tailored Jackets: Classic and Contemporary,632054670,9780632054671,33.74,3.99,2,39.73
Free Market Environmentalism for the Next Generation,1137448148,9781137448149,18.0,3.99,2,23.99
Environmentalism (Seminar Studies),1408255588,9781408255582,7.59,3.99,2,13.58
Introduction to Housing,131190423,9780131190429,1.99,4.89,2,8.88
The Virtuous Spiral: A Guide to Sustainability for NGO's in International Development,1853836109,9781853836107,3.41,3.99,2,9.4
Sustainable Development (Routledge Introductions to Environment: Environment and Society Texts),415522927,9780415522922,0.5,4.89,2,7.39
Surveying Historic Buildings,1873394675,9781873394670,N/A,N/A,N/A,N/A
"Modern Industrial Electronics, Fifth Edition",130487414,9780130487414,47.99,3.99,2,53.98
Conservation of Furniture (Routledge Series in Conservation and Museology),415657903,9780415657907,68.59,3.99,2,74.58
Sustainability in America's Cities: Creating the Green Metropolis,1597267422,9781597267427,14.61,3.98,2,20.59
Practical VCR Repair,827365837,9780827365834,899.99,5.84,2,907.83
Risk Communication: A Mental Models Approach,521002567,9780521002561,3.27,5.18,2,10.45
The Birth of Coffee,609606786,9780609606780,14.17,5.19,2,21.36
Career Opportunities in Conservation and the Environment,816067430,9780816067435,2.7,3.99,2,8.69
"Prescriptions for a Healthy House, 3rd Edition: A Practical Guide for Architects, Builders & Homeowners",865716048,9780865716049,11.39,5.99,2,19.38
Corporate Social Responsibility: Readings and Cases in a Global Context,415683254,9780415683258,6.84,5.99,2,14.83
A Handmade Life: In Search of Simplicity,1933392479,9781933392479,10.48,3.99,2,16.47
Sustainable Event Management: A Practical Guide,415840201,9780415840200,60.28,0,2,62.28
The Art of Floral Design,827386273,9780827386273,5.82,3.99,2,11.81
