title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Skillbuilder Workbook for Interpersonal Communication: Relating to Others,0205524524,9780205524525,3.0,3.99,2,8.99
Savoring: A New Model of Positive Experience,0805851208,9780805851205,31.51,3.99,2,37.5
Lean-Led Hospital Design: Creating the Efficient Hospital of the Future,143986828X,9781439868287,55.54,3.99,2,61.53
Jannach’s German for Reading Knowledge (World Languages),1413033490,9781413033496,18.9,3.99,2,24.89
Spanish Grammar in Context (Languages in Context) (Spanish Edition),0415723477,9780415723473,34.7,3.99,2,40.69
Student Activity Manual for Rusch/Dominguez/Caycedo Garner's Fuentes: Conversacion y gramatica,0495898686,9780495898689,110.47,3.99,2,116.46
"First Latin: A Language Discovery Program (Language and Family, Student Activity Book 1)",067321589X,9780673215895,69.69,4.62,2,76.31
Designing Electronic Hardware,0582086124,9780582086128,53.65,6.47,2,62.12
Puntos Textbook + V1 Wk/LM (printed) + V2 WK/LM (printed) + Connect Spanish(no wb/lm but does include ebook and LearnSmart),0077606302,9780077606305,301.77,4.5,2,308.27
The Electrician's Guide to the 17th Edition of the Iee Wiring Regulations Bs 7671: 2011 and Part P of the Building Regulations,0953788571,9780953788576,13.77,5.99,2,21.76
Digital Electronics: A Practical Approach with Lab Manual (8th Edition),0132362473,9780132362474,865.56,3.99,2,871.55
Hughes Electrical & Electronic Technology,0132060116,9780132060110,15.17,6.47,2,23.64
Printreading for Installing and Troubleshooting Electrical Systems,0826920500,9780826920508,43.95,0,2,45.95
Preparacion DELE. A2. Libro + CD - Ed. 2010 COLOR (Spanish Edition),8477116342,9788477116349,16.14,3.99,2,22.13
"Leveraging Lean in the Emergency Department: Creating a Cost Effective, Standardized, High Quality, Patient-Focused Operation",1482237318,9781482237313,58.99,0,2,60.99
"Niche Tourism: Contemporary issues, trends and cases",075066133X,9780750661331,6.98,3.99,2,12.97
Let's Talk Student's Book 1 with Self-Study Audio CD,0521692814,9780521692816,4.48,3.99,2,10.47
Integrated Korean: Advanced Intermediate 1 (KLEAR Textbooks in Korean Language),0824825683,9780824825683,6.0,3.99,2,11.99
Teacher Language Awareness (Cambridge Language Teaching Library),0521530199,9780521530194,13.26,6.47,2,21.73
Learn to Read Greek: Workbook Part 1,0300115911,9780300115918,10.55,3.99,2,16.54
Dynamic Capacity Management for Healthcare: Advanced Methods and Tools for Optimization,1439819750,9781439819753,65.0,0,2,67.0
A Nation Under Our Feet: Black Political Struggles in the Rural South from Slavery to the Great Migration,067401765X,9780674017658,11.49,3.99,2,17.48
Exploring Food Service Systems Management Through Problems (3rd Edition),013232542X,9780132325424,33.24,3.94,2,39.18
Routledge Intensive Italian Workbook (Routledge Intensive Language Courses),0415240794,9780415240796,39.36,3.99,2,45.35
'O si Manu a Ali'i,0824825950,9780824825959,36.97,3.99,2,42.96
Modern Refrigeration and Air Conditioning Laboratory Manual,1619602032,9781619602038,24.99,0,2,26.99
Practice Makes Perfect Basic Hindi (Practice Makes Perfect Series),0071784241,9780071784245,6.08,3.99,2,12.07
Practical Professional Cookery,1861528736,9781861528735,18.49,5.99,2,26.48
Applied Math for Food Service,0138492174,9780138492175,20.0,3.99,2,25.99
"Lab Manual for DiPaola/DiPaola's Introduction to Low Voltage Systems, 2nd",111163954X,9781111639549,21.37,3.99,2,27.36
A Multiliteracies Framework for Collegiate Foreign Language Teaching (Theory and Practice in Second Language Classroom Instruction),0205954049,9780205954049,106.97,3.99,2,112.96
Smart Grid Home (Go Green with Renewable Energy Resources),1111318514,9781111318512,25.74,3.99,2,31.73
Intermediate Hindi Reader (Hindi and English Edition),087725351X,9780877253518,16.16,3.99,2,22.15
Exploraciones with Access Card,1305252470,9781305252479,36.95,3.99,2,42.94
Motor Learning in Practice: A Constraints-Led Approach,0415522404,9780415522403,54.68,0,2,56.68
Homer: Odyssey I-XII (Greek Texts) (Bks.1-12) (Greek Edition),1853995029,9781853995026,9.1,4.99,2,16.09
The Human Odyssey: Life-Span Development (with InfoTrac),0534363504,9780534363505,3.74,3.99,2,9.73
Textbook of Healthcare Ethics,9048163587,9789048163588,69.5,3.99,2,75.49
Nonlinear Dynamics: Techniques and Applications in Psychology,0805832009,9780805832006,44.0,3.99,2,49.99
Becoming a Translator: An Introduction to the Theory and Practice of Translation,0415615909,9780415615907,29.39,3.99,2,35.38
Using Russian Vocabulary (Using (Cambridge)),0521612365,9780521612364,35.0,3.99,2,40.99
The Consolation of Philosophy,0674048350,9780674048355,12.77,3.99,2,18.76
"Tourism Planning: Basics, Concepts, Cases",0415932696,9780415932691,8.37,3.99,2,14.36
Food City,0415539277,9780415539272,24.99,3.99,2,30.98
Intelligent Buildings and Building Automation,0415475716,9780415475716,67.8,3.99,2,73.79
"Simplified Design of Building Foundations, 2nd Edition",0471858986,9780471858980,15.19,3.99,2,21.18
"Stallcup's® One And Two Family Dwellings, 2008 Edition",0763752584,9780763752583,2.79,3.99,2,8.78
"Practical Electrical Wiring: Residential, Farm, Commercial & Industrial: Based on the 2011 National Electrical Code",0971977968,9780971977969,5.99,9.73,2,17.72
Know How,0199683166,9780199683161,N/A,N/A,N/A,N/A
"Metaethics, Normative Ethics, and Applied Ethics: Contemporary and Historical Readings",0534573843,9780534573843,14.0,4.99,2,20.99
The Tourism System,0757599761,9780757599767,16.84,4.89,2,23.73
Managing Beverage Operations,0866123547,9780866123549,3.99,3.57,2,9.56
"Photovoltaics for Professionals: Solar Electric Systems Marketing, Design and Installation",1844074617,9781844074617,14.25,0,2,16.25
Justice as Fairness: A Restatement,0674005112,9780674005112,8.99,3.99,2,14.98
Intelligent Buildings: An Introduction,0415531136,9780415531139,N/A,N/A,N/A,N/A
Electric Power Transmission Systems (2nd Edition),0132473046,9780132473040,19.96,0,2,21.96
Microcontroller Technology: The 68HC11,0139012400,9780139012402,4.49,1.0,2,7.49
Beauty Imagined: A History of the Global Beauty Industry,0199639620,9780199639625,10.77,5.2,2,17.97
Sibling Relationships Across the Life Span,0306450259,9780306450259,40.65,0,2,42.65
"Generative Processes in Music: The Psychology of Performance, Improvisation, and Composition",0198508468,9780198508465,90.74,3.99,2,96.73
Playing on the Mother-Ground: Cultural Routines for Children's Development (Culture and Human Development),1572302151,9781572302150,5.62,3.99,2,11.61
"Handbook of Competence and Motivation, Second Edition: Theory and Application",1462529607,9781462529605,58.77,4.49,2,65.26
Developmental Psychology: From Infancy to Adulthood (Introductory Psychology Series),0333669592,9780333669594,2.91,3.99,2,8.9
Digital Youth: The Role of Media in Development (Advancing Responsible Adolescent Development),1461427371,9781461427377,45.0,5.0,2,52.0
In Vivo Optical Imaging of Brain Function (Frontiers in Neuroscience),1420076841,9781420076844,199.98,3.99,2,205.97
Applied Research in Child and Adolescent Development: A Practical Guide,1848728158,9781848728158,27.28,3.99,2,33.27
Dabrowski's Theory of Positive Disintegration,0910707847,9780910707848,22.98,3.99,2,28.97
Pairing with the Masters: A Definitive Guide to Food and Wine,1111543844,9781111543846,13.22,3.99,2,19.21
Raptors of California (California Natural History Guides),0520242009,9780520242005,8.55,3.99,2,14.54
"Lesbian, Gay, and Bisexual Identities and Youth: Psychological Perspectives",0195119533,9780195119534,2.82,3.99,2,8.81
Discovering the Life Span Plus NEW MyDevelopmentLab with eText -- Access Card Package (2nd Edition),0205216919,9780205216918,11.67,4.5,2,18.17
"Nature Ethics: An Ecofeminist Perspective (Studies in Social, Political, & Legal Philosophy)",0742552012,9780742552012,9.52,3.99,2,15.51
Sport Ethics: Applications for Fair Play,0072462094,9780072462098,7.95,3.99,2,13.94
Construction Management: Emerging Trends & Technologies (Go Green with Renewable Energy Resources),1428305181,9781428305182,47.99,3.99,2,53.98
Design and Evaluation of Physical Protection Systems,075068352X,9780750683524,23.19,3.99,2,29.18
Applying Moral Theories,0495007056,9780495007050,11.73,3.99,2,17.72
Construction Specifications Writing: Principles and Procedures,0470380365,9780470380369,54.54,3.99,2,60.53
"Prolegomena to Any Future Metaphysics: and the Letter to Marcus Herz, February 1772 (Hackett Classics)",0872205932,9780872205932,2.5,3.99,2,8.49
"Basic Principles for Construction, 3rd Edition (Residential Construction Academy)",1111307180,9781111307189,18.99,3.95,2,24.94
Forest Ranger(Passbooks) (Career Examination Series : C-281),0837302811,9780837302812,59.15,3.99,2,65.14
The Art of Writing Fiction,1408248344,9781408248348,30.35,3.99,2,36.34
On the Human Condition (Thinking in Action),0415327962,9780415327961,4.83,3.99,2,10.82
"Electronic Systems Technician Level 1 Trainee Guide, Paperback (3rd Edition) (Contren Learning Series)",0132137097,9780132137096,66.54,3.99,2,72.53
Construction Accounting & Financial Management (2nd Edition),0135017114,9780135017111,14.8,3.99,2,20.79
"Basic Surveying, Fourth Edition",0750617713,9780750617710,13.37,3.99,2,19.36
Cost Analysis and Estimating for Engineering and Management,0131421271,9780131421271,60.44,3.95,2,66.39
"Plumbing Level 1 Trainee Guide, Paperback, 2005 Revision (3rd Edition)",0131091786,9780131091788,21.13,3.99,2,27.12
CliffsNotes on Franklin's Autobiography of Benjamin Franklin,0822002167,9780822002161,1.5,3.99,2,7.49
Practice Makes Perfect Physics (Practice Makes Perfect Series),0071745505,9780071745505,2.58,3.99,2,8.57
Palabra por Palabra / Verbatim: New Advanced Spanish Vocabulary (Spanish Edition) (Spanish and English Edition),1444110012,9781444110012,2.74,3.99,2,8.73
Network Protocols Handbook,0974094528,9780974094526,16.1,0,2,18.1
3D and HD Broadband Video Networking (Artech House Telecommunications Library),1608070514,9781608070510,5.76,3.99,2,11.75
The Internet Book: Everything You Need to Know About Computer Networking and How the Internet Works (4th Edition),0132335530,9780132335539,1.32,3.97,2,7.29
The Artifacts of Pecos (Foundations of Archaeology),0971958777,9780971958777,39.5,3.99,2,45.49
GRE Mathematics (GRE Test Preparation),0878916377,9780878916375,41.5,0,2,43.5
Certified Management Accountant Exam Secrets Study Guide: CMA Test Review for the Certified Management Accountant Exam,1609714083,9781609714086,63.99,0,2,65.99
Doctor Faustus (Cliffs Notes),0822004062,0049086004069,0.75,3.99,2,6.74
Stoker's Dracula (Cliffs Notes),0822004178,9780822004172,4.05,1.0,2,7.05
COMPUTER Applications with Microsoft (R)Office 2013: Text with data files CD,0763851868,9780763851866,1.83,3.98,2,7.81
First-Order Logic: A Concise Introduction (The Jones and Barlett Series in Logic and Scientific Method),0867209577,9780867209570,26.7,3.99,2,32.69
Tom Jones (Cliffs Notes),0822012936,9780822012931,0.1,4.89,2,6.99
"Living Language English for Japanese Speakers, Complete Edition (ESL/ELL): Beginner through advanced course, including 3 coursebooks, 9 audio CDs, and free online learning",030797247X,9780307972477,32.06,3.99,2,38.05
Corporate Computer and Network Security,0130384712,9780130384713,2.0,3.99,2,7.99
Medical Equipment Management (Series in Medical Physics and Biomedical Engineering),1420099582,9781420099584,59.75,0,2,61.75
Hair Care Product and Ingredients Dictionary (MILADY'S HAIR CARE PRODUCT INGREDIENTS DICTIONARY),1562539191,9781562539191,6.29,3.99,2,12.28
Making Your Mind Matter: Strategies for Increasing Practical Intelligence,0742514633,9780742514638,18.91,0,2,20.91
The Definitive Guide to Emergency Department Operational Improvement: Employing Lean Principles with Current ED Best Practices to Create the “No Wait” Department,1439808406,9781439808405,64.34,3.99,2,70.33
"Computer Networks: Protocols, Standards and Interface (2nd Edition)",0131756052,9780131756052,2.89,3.99,2,8.88
mHealth: From Smartphones to Smart Systems (HIMSS Book Series),0984457763,9780984457762,65.0,3.99,2,70.99
Lives Across Cultures (4th Edition),0205494757,9780205494750,1.89,3.99,2,7.88
Land of Amber Waters: The History of Brewing in Minnesota,0816652732,9780816652730,1.5,3.97,2,7.47
"Successful Collaboration in Healthcare: A Guide for Physicians, Nurses and Clinical Documentation Specialists",1439812926,9781439812921,107.98,3.99,2,113.97
Taking Sides: Clashing Views in Gender,1259853519,9781259853517,47.59,0,2,49.59
Communicating Systems with UML 2: Modeling and Analysis of Network Protocols,1848212992,9781848212992,109.6,3.99,2,115.59
Network Performance Analysis,1848213123,9781848213128,109.32,3.99,2,115.31
"Symbols, Selves, and Social Reality: A Symbolic Interactionist Approach to Social Psychology and Sociology",0199933758,9780199933754,40.0,3.99,2,45.99
Industrial Communication Systems (The Industrial Electronics Handbook),1439802815,9781439802816,N/A,N/A,N/A,N/A
La deshumanizacion del arte y otros ensayos de estetica / the Dehumanization of Art and Aesthetics Essays (Obras De Jose Ortega Y Gasset/ Works of Jose Ortega y Gasset) (Spanish Edition),8420641103,9788420641102,14.05,3.99,2,20.04
Prior Analytics (Hackett Classics),0872200647,9780872200647,12.72,0,2,14.72
Understanding Material Culture,0761942262,9780761942269,23.99,3.99,2,29.98
Research for Indigenous Survival: Indigenous Research Methodologies in the Behavioral Sciences,1934594121,9781934594124,13.85,3.99,2,19.84
Perspectives on Philosophy of Communication (Philosophy/Communication) (Philosphy / Communication),1557534314,9781557534316,21.71,3.99,2,27.7
The American South: A History (Volume 2),1442262311,9781442262317,57.59,3.99,2,63.58
Dark Side of Fortune: Triumph and Scandal in the Life of Oil Tycoon Edward L. Doheny,0520202929,9780520202924,8.06,3.99,2,14.05
"Oggi In Italia, Enhanced (World Languages)",1285874404,9781285874401,86.85,3.99,2,92.84
"Student Activities Manual for Motyl-Mudretzkyj/Späinghaus' Anders gedacht: Text and Context in the German-Speaking World, 3rd",1133942695,9781133942696,10.42,4.95,2,17.37
Social Psychology,0335240992,9780335240999,30.68,3.99,2,36.67
Paradoxes from A to Z,0415538572,9780415538572,21.43,3.99,2,27.42
Individual Differences and Personality,0128098457,9780128098455,41.5,3.99,2,47.49
"Sensation, Perception and Action: An Evolutionary Perspective",0230552676,8601406123274,8.89,3.99,2,14.88
Human Behavior in Global Perspective: An Introduction to Cross Cultural Psychology (2nd Edition),0205188613,9780205188611,15.83,3.99,2,21.82
Organizational Change in the Human Services (SAGE Sourcebooks for the Human Services),0761922504,9780761922506,36.24,3.99,2,42.23
"Philosophical Papers: Volume 1, Human Agency and Language (Philosophical Papers, Vol 1)",0521317509,9780521317504,8.88,3.99,2,14.87
Peirce on Signs: Writings on Semiotic by Charles Sanders Peirce,0807843423,9780807843420,8.51,3.99,2,14.5
North Carolina: The Years Before Man : A Geologic History,0890894000,9780890894002,20.27,3.99,2,26.26
Raymond Adams: A Life of Mind and Muscle,019537908X,8580000484182,21.02,3.99,2,27.01
"A Pueblo Social History: Kinship, Sodality, and Community in the Northern Southwest (A School for Advanced Research Resident Scholar Book)",1938645103,9781938645105,31.96,3.99,2,37.95
2-D Electromagnetic Simulation of Passive Microstrip Circuits,1420087053,9781420087055,35.89,3.99,2,41.88
The Conduct of Inquiry: An Introduction of Logic and Scientific Method,0761813071,9780761813071,89.95,3.99,2,95.94
Implementing Cisco IP Switched Networks (SWITCH) Foundation Learning Guide: Foundation learning for SWITCH 642-813 (Foundation Learning Guides),1587058847,9781587058844,1.55,3.96,2,7.51
Cases in Hospitality and Tourism Management,0131700758,9780131700758,0.82,3.99,2,6.81
"Hospitals & Healthcare Organizations: Management Strategies, Operational Techniques, Tools, Templates and Case Studies",1439879907,9781439879900,77.76,3.99,2,83.75
