title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Fundamentals of New Testament Greek (English and Greek Edition),0802828272,9780802828279,33.84,3.99,2,39.83
A Course in Mathematical Logic for Mathematicians (Graduate Texts in Mathematics),1441906142,9781441906144,44.13,3.99,2,50.12
Como se dice...?,0618471448,9780618471447,N/A,N/A,N/A,N/A
"Principles of Food Preparation, Laboratory Manual (2nd Edition)",0023393505,9780023393501,98.99,3.99,2,104.98
Events Management: Principles and Practice,1473948282,9781473948280,26.19,3.99,2,32.18
"The Everything Learning Russian Book with CD: Speak, write, and understand Russian in no time!",1598693875,0045079903876,7.83,3.99,2,13.82
Mathematics and Scientific Representation (Oxford Studies in the Philosophy of Science),0190201398,9780190201395,48.11,3.99,2,54.1
Collected Works: Volume I: Publications 1929-1936 (Kurt Godel Collected Works),0195039645,9780195039641,40.0,3.99,2,45.99
The Sound and the Fury (Cliffs Notes),0822012197,9780822012191,0.98,3.99,2,6.97
"Lying, Cheating, and Carrying On: Developmental, Clinical, and Sociocultural Aspects of Dishonesty and Deceit (Margaret S. Mahler)",0765706024,9780765706027,65.54,3.99,2,71.53
"Rasskaz-provokatsiya (The Story Provocation): For learners of the Russian language (yes, yes, for you too!) (Unconventional Russian Language Textbooks (Russian Readers)) (Russian Edition)",1496081633,9781496081636,N/A,N/A,N/A,N/A
"CCNA Virtual Lab, Titanium Edition 3.0",1118431995,9781118431993,3214.59,3.99,2,3220.58
Introduction to Security and Network Forensics,084933568X,9780849335686,21.96,3.99,2,27.95
Critical Thinking and Language: The Challenge of Generic Skills and Disciplinary Discourses,0567157733,9780567157737,45.23,3.99,2,51.22
Supervision in the Hospitality Industry,1118071786,9781118071786,0.99,3.99,2,6.98
Second Language Learning and Language Teaching: Fifth Edition,0415713803,9780415713801,28.0,3.99,2,33.99
Principles of Wireless Networks: A Unified Approach (Prentice Hall Communications Engineering and Emerging Technologies Series),0130930032,9780130930033,7.21,3.99,2,13.2
Leading Lesson Study: A Practical Guide for Teachers and Facilitators,1412939887,9781412939881,6.29,3.99,2,12.28
"Teaching English as a Second or Foreign Language, 4th edition",1111351694,9781111351694,N/A,N/A,N/A,N/A
"Oxford Latin Course, Part II, Second Edition",0195212053,9780195212051,38.41,3.99,2,44.4
Principles of Refrigeration (5th Edition),0130272701,9780130272706,124.29,3.99,2,130.28
"Mediaeval and Renaissance Logic, Volume 2 (Handbook of the History of Logic)",0444516255,9780444516251,266.95,3.99,2,272.94
Defoe's Robinson Crusoe (Cliffs Notes),0822011506,0049086011500,0.99,3.99,2,6.98
The Cultural Origins of Human Cognition,0674005821,9780674005822,N/A,N/A,N/A,N/A
The Reason's Proper Study: Essays towards a Neo-Fregean Philosophy of Mathematics,0199266328,9780199266326,49.61,3.99,2,55.6
"Faust, Parts 1 and 2 (Cliffs Notes)",0822004798,9780822004790,5.48,3.99,2,11.47
Complex Networks: An Algorithmic Perspective,1466571667,9781466571662,71.44,3.99,2,77.43
Electrical Wiring Residential,1337101842,9781337101844,N/A,N/A,N/A,N/A
CliffsNotes on Shakespeare's The Tempest,0822000830,9780822000839,0.01,3.99,2,6.0
Answer Key to Al-Kitaab Fii Ta Callum al-CArabiyya: A Textbook for Arabic: Part Two,1589010973,9781589010970,N/A,N/A,N/A,N/A
"Argumentation: Understanding and Shaping Arguments, third edition",1891136178,9781891136177,11.14,3.99,2,17.13
Cengage Advantage Books: Psychology: Concepts and Connections (with CD-ROM and InfoTrac) (Advantage Series:),0534633056,9780534633059,2.58,3.99,2,8.57
Music Therapy Improvisation for Groups: Essential Leadership Competencies,1891278495,9781891278495,N/A,N/A,N/A,N/A
Classic Edition Sources: Psychology,0073404047,9780073404042,N/A,N/A,N/A,N/A
"Intermediate Technical Japanese, Volume 1: Readings and Grammatical Patterns (Technical Japanese Series)",0299185540,9780299185541,25.0,3.99,2,30.99
The Physics Companion,0750309539,9780750309530,19.95,3.99,2,25.94
"Computer Networking. James F. Kurose, Keith W. Ross",0273768964,9780273768968,19.93,3.99,2,25.92
Special Event Production: The Process (Volume 2),1138785652,9781138785656,41.78,3.99,2,47.77
Thinking German Translation (Thinking Translation),0415341469,9780415341462,N/A,N/A,N/A,N/A
Shakespeare's Richard III (Cliffs Notes),0822000717,9780822000716,4.99,3.99,2,10.98
Philosophy of Language: The Classics Explained (MIT Press),026202845X,9780262028455,6.38,3.99,2,12.37
ManageFirst: Hospitality and Restaurant Management w/Online Testing Voucher (2nd Edition) (Managefirst Program),0132724472,8601400067147,24.97,3.99,2,30.96
A Course in Mathematical Logic for Mathematicians (Graduate Texts in Mathematics),1461424798,9781461424796,47.18,3.99,2,53.17
GETTING SMARTER STUDY SKILLS IMPROV,0822433869,9780822433866,0.01,3.99,2,6.0
Data Communications and Computer Networks: A Business User’s Approach,1418836109,9781418836108,1.04,3.99,2,7.03
Network Protocols Handbook,0974094528,9780974094526,N/A,N/A,N/A,N/A
Worldwide Destinations: The geography of travel and tourism (Volume 1),1138901814,9781138901810,53.49,3.99,2,59.48
Eliot's Silas Marner (Cliffs Notes),0822011921,0049086011920,0.01,3.99,2,6.0
The Field Guide for Powerline Workers,1418014877,9781418014872,334.9,3.99,2,340.89
Read and write Urdu script (Teach Yourself),1444103938,9781444103939,N/A,N/A,N/A,N/A
Eros at the Banquet: Reviewing Greek with Plato's Symposium (Oklahoma Series in Classical Culture),0806141425,9780806141428,22.96,3.99,2,28.95
"NFPA 70 National Electrical Code, 2011 Edition (International Electrical Code Series)",0132373181,9780132373180,69.28,3.99,2,75.27
Mobile Platforms and Development Environments (Synthesis Lectures on Mobile and Pervasive Computing),1608458660,9781608458660,4.0,3.99,2,9.99
Preparacion DELE. A2. Libro + CD - Ed. 2010 COLOR (Spanish Edition),8477116342,9788477116349,N/A,N/A,N/A,N/A
Study Guide and Student's Solutions Manual for Organic Chemistry,0321826590,9780321826596,5.95,3.99,2,11.94
Communicating Systems with UML 2: Modeling and Analysis of Network Protocols,1848212992,9781848212992,N/A,N/A,N/A,N/A
Research Methods in Physical Education and Youth Sport,0415618851,9780415618854,12.25,3.99,2,18.24
Assistant Teacher(Passbooks) (Career Examination Passbooks),0837311187,9780837311180,53.0,3.99,2,58.99
Shakespeare's As You Like It (Cliffs Notes),0822000075,9780822000075,0.01,3.99,2,6.0
Italian Through Film: The Classics,0300109520,9780300109528,12.49,3.99,2,18.48
Teaching Language In Context (World Languages),0838417051,9780838417058,10.94,3.99,2,16.93
"Peer-to-Peer Computing: Applications, Architecture, Protocols, and Challenges (Chapman & Hall/CRC Computational Science)",1439809348,9781439809341,125.79,3.99,2,131.78
CompTIA Network+ Self-Study Guide (2nd Edition),1418009334,9781418009335,5.48,3.99,2,11.47
Mechanical & Electrical Systems in Buildings (4th Edition),0135130131,9780135130131,11.5,3.99,2,17.49
Milton's Paradise Lost (Cliffs Notes),0822009773,0049086009774,0.01,3.99,2,6.0
"Data Networks, IP and the Internet: Protocols, Design and Operation",0470848561,0723812018659,31.06,3.99,2,37.05
Mind Your Logic,1465212833,9781465212832,5.49,3.99,2,11.48
Electrical Circuit Analysis Using the TI-85 or TI-86,0138486980,9780138486983,49.99,3.99,2,55.98
"Introduction to Revenue Management for the Hospitality Industry: Principles and Practices for the Real World, An",0131885898,9780131885899,30.59,3.99,2,36.58
Cisco Networking Simplified (2nd Edition),1587201992,9781587201998,15.08,3.99,2,21.07
Schaum's Outline of Engineering Mechanics Dynamics (Schaum's Outlines),0071713603,9780071713603,3.0,3.99,2,8.99
The Oxford Handbook of Positive Psychology and Work (Oxford Library of Psychology),0199989966,9780199989966,35.33,3.99,2,41.32
Reading and Writing the Lakota Language,0874805724,9780874805727,N/A,N/A,N/A,N/A
"Student Activities Manual for Golosa: A Basic Course in Russian, Book One",0205748767,9780205748761,N/A,N/A,N/A,N/A
Master Electrician’s Review: Based on the National Electrical Code 2011,1439059608,8580000873030,96.5,3.99,2,102.49
Electrical Theory: DC DVD Set (1-4),143548083X,9781435480834,99.89,3.99,2,105.88
Electronics Technology Fundamentals: Conventional Flow Version with Lab Manual (3rd Edition),0137158645,9780137158645,203.45,3.99,2,209.44
An Introduction to Language and Linguistics,1107637996,9781107637993,17.0,3.99,2,22.99
Creole Made Easy,0967993717,9780967993713,14.46,3.99,2,20.45
Jannach’s German for Reading Knowledge (World Languages),1413033490,9781413033496,18.82,3.99,2,24.81
"Symbols, Selves, and Social Reality: A Symbolic Interactionist Approach to Social Psychology and Sociology",0199933758,9780199933754,47.26,3.99,2,53.25
Hughes Electrical and Electronic Technology,0273755102,9780273755104,30.7,3.99,2,36.69
Attitudes And Persuasion: Classic And Contemporary Approaches,081333005X,9780813330051,19.92,3.99,2,25.91
Kontakte,1259307425,9781259307423,85.99,3.99,2,91.98
Instrumentation and Measurement for Electronics Technicians (2nd Edition),0023430516,9780023430510,45.0,3.99,2,50.99
Thrasymachus (Greek Language),0862921392,9780862921392,24.33,3.99,2,30.32
Community Psychology,0205255620,9780205255627,74.99,3.99,2,80.98
Practice Makes Perfect Basic Hindi (Practice Makes Perfect Series),0071784241,9780071784245,9.44,3.99,2,15.43
The Social Psychology of Organizing (Topics in Social Psychology Series),0075548089,9780075548089,32.43,3.99,2,38.42
An Introduction to Ancient Greek,0761869549,9780761869542,125.89,3.99,2,131.88
Understanding Networked Applications: A First Course (The Morgan Kaufmann Series in Networking),1558605371,9781558605374,1.94,3.99,2,7.93
Parola Per Parola: New Advanced Italian Vocabulary (Italian Edition) (Italian and English Edition),1444110020,9781444110029,10.71,3.99,2,16.7
Chinese Made Easy for Kids: Textbook 3 (Mandarin Chinese and English Edition),9620425197,9789620425196,N/A,N/A,N/A,N/A
"Social Psychology and Human Nature, Brief",1133956408,9781133956402,6.45,3.99,2,12.44
Fundamentals of Electric Circuits,0073529559,9780073529554,13.09,3.99,2,19.08
Repase y escriba: Curso avanzado de gramática y composición,1118509315,9781118509319,N/A,N/A,N/A,N/A
Homer: Odyssey I-XII (Greek Texts) (Bks.1-12) (Greek Edition),1853995029,9781853995026,12.48,3.99,2,18.47
Corporate Computer and Network Security,0130384712,9780130384713,4.99,3.99,2,10.98
Neue Horizonte (World Languages),1111344191,9781111344191,85.0,3.99,2,90.99
Spanish Now! Level 1: with MP3 CD,1438075235,9781438075235,11.12,3.99,2,17.11
"Socratic Logic 3e: A Logic Text Using Socratic Method, Platonic Questions, and Aristotelian Principles",1587318059,9781587318054,419.52,3.99,2,425.51
"Sport Promotion and Sales Management, Second Edition",073606477X,9780736064774,N/A,N/A,N/A,N/A
Performance Modelling and Analysis of Heterogeneous Networks (covers research which ushers the 21st Century into an Internet and multimedia era. ... into the latest research and developments.),8792329187,9788792329189,12.12,3.99,2,18.11
"ParaPro Assessment Study Guide, Test Codes 0755 and 1755 (The Praxis Series) (Praxis Study Guides)",0886852358,9780886852351,31.41,3.99,2,37.4
An Introduction to Kolmogorov Complexity and Its Applications (Texts in Computer Science),0387948686,9780387948683,17.99,3.99,2,23.98
Como se dice...? (World Languages),111182858X,9781111828585,29.99,3.99,2,35.98
Plautus: Pseudolus (Latin Texts),0862920892,9780862920890,17.0,3.99,2,22.99
"Clear Speech: Pronunciation and Listening Comprehension in North American English, 4th Edition",1107682959,8601400042175,10.4,3.99,2,16.39
Understanding Sexuality Research,0534509584,9780534509583,N/A,N/A,N/A,N/A
Ethics: A Contemporary Introduction (Routledge Contemporary Introductions to Philosophy),081537867X,9780815378679,N/A,N/A,N/A,N/A
Electric Circuit Analysis,013014410X,9780130144102,23.78,3.99,2,29.77
Kaplan TOEFL iBT Premier 2016-2017 with 4 Practice Tests: Book + CD + Online + Mobile (Kaplan Test Prep),1625233418,0787721995944,11.38,3.99,2,17.37
Understanding Genocide: The Social Psychology of the Holocaust,0195133625,9780195133622,36.4,3.99,2,42.39
Delf B2. 200 Activities. Textbook + Key (French Edition),2090352434,9782090352436,31.92,3.99,2,37.91
Electronics for Electricians,1418028738,9781418028732,N/A,N/A,N/A,N/A
Ciao! (with Audio CD),1413016367,9781413016369,4.58,3.99,2,10.57
A Resource for Korean Grammar Instruction (KLEAR Textbooks in Korean Language),0824838165,9780824838164,48.25,3.99,2,54.24
Intensive Basic Latin: A Grammar and Workbook (Grammar Workbooks),0415723647,9780415723640,42.99,3.99,2,48.98
The Oxford Handbook of Environmental Ethics (Oxford Handbooks),0199941335,9780199941339,N/A,N/A,N/A,N/A
A Multiliteracies Framework for Collegiate Foreign Language Teaching (Theory and Practice in Second Language Classroom Instruction),0205954049,9780205954049,71.0,3.99,2,76.99
The Ambivalent Partisan: How Critical Loyalty Promotes Democracy (Series in Political Psychology),0199772754,9780199772759,59.7,3.99,2,65.69
"Intimate Relationships: Issues, Theories, and Research",113824029X,9781138240292,47.29,3.99,2,53.28
"ASE Test Preparation - Truck Equipment Series: Electrical/Electronic Systems Installation and Repair, E2 (ASE Test Preparation Series)",1435439368,9781435439368,91.85,3.99,2,97.84
Welcome to Hospitality: An Introduction,1428321489,9781428321489,N/A,N/A,N/A,N/A
"Kalima wa Nagham: A Textbook for Teaching Arabic, Volume 1 (English and Arabic Edition)",0292757751,9780292757752,31.96,3.99,2,37.95
Applying Emotional Intelligence: A Practitioner's Guide,1841694622,9781841694627,N/A,N/A,N/A,N/A
"Health, Happiness, and Well-Being: Better Living Through Psychological Science",1452203172,9781452203171,19.07,3.99,2,25.06
"Aurrera!: A Textbook for Studying Basque, Volume 1 (The Basque Series)",087417726X,9780874177268,53.9,3.99,2,59.89
"Essentials of Human Behavior: Integrating Person, Environment, and the Life Course",1412998840,9781412998840,N/A,N/A,N/A,N/A
Organic Chemistry I (Cliffs Quick Review),0822053268,9780822053262,0.97,3.99,2,6.96
Modern Commercial Wiring,1619608545,9781619608542,18.99,3.99,2,24.98
Elements of Computer Algebra With Applications,0471611638,9780471611639,4.51,3.99,2,10.5
MPLS and VPN Architectures (Paperback) (Networking Technology),1587143232,0619472143230,67.9,3.99,2,73.89
Social Constructionism,1848721927,9781848721920,34.91,3.99,2,40.9
The Psychology of Attitude Change and Social Influence,0070728771,9780070728776,10.86,3.99,2,16.85
The Oxford Handbook of Diversity and Work (Oxford Library of Psychology),0199388032,9780199388035,N/A,N/A,N/A,N/A
"Student Activities Manual for Motyl-Mudretzkyj/Späinghaus' Anders gedacht: Text and Context in the German-Speaking World, 3rd",1133942695,9781133942696,10.85,3.99,2,16.84
"Out of Many: A History of the American People, Volume 1 (7th Edition)",0205011918,9780205011919,N/A,N/A,N/A,N/A
Textbook of Healthcare Ethics,9048163587,9789048163588,69.5,3.99,2,75.49
Network Performance Analysis,1848213123,9781848213128,109.89,3.99,2,115.88
"Planning and Management of Meetings, Expositions, Events and Conventions",0132610434,9780132610438,34.87,3.99,2,40.86
Getting Grounded in Social Psychology: The Essential Literature for Beginning Researchers,1138932213,9781138932210,52.56,3.99,2,58.55
Aristotle's Nicomachean Ethics (Focus Philosophical Library Series),1585100358,9781585100354,96.47,3.99,2,102.46
Francophone Cultures through Film,158510311X,9781585103119,N/A,N/A,N/A,N/A
Crisis Intervention in Criminal Justice/Social Service,0398087830,9780398087838,44.99,3.99,2,50.98
'O si Manu a Ali'i,0824825950,9780824825959,36.97,3.99,2,42.96
An Introduction to Literary Chinese: Revised Edition (Harvard East Asian Monographs),0674017269,9780674017269,N/A,N/A,N/A,N/A
Rond-Point: une perspective actionnelle (2nd Edition),0205782779,9780205782772,N/A,N/A,N/A,N/A
Sustainability in the Hospitality Industry: Principles of sustainable operations,113891536X,9781138915367,52.7,3.99,2,58.69
"Banal Nationalism (Theory, Culture and Society)",0803975252,9780803975255,24.73,3.99,2,30.72
"Avanzando: Gramática española y lectura, 7th Edition (Spanish Edition)",1118280237,9781118280232,58.98,3.99,2,64.97
CliffsNotes on Fowles' The French Lieutenant's Woman,0822004992,9780822004998,4.99,3.99,2,10.98
Statistics for the Behavioral and Social Sciences: A Brief course (3rd Edition),0131505084,9780131505087,1.0,3.99,2,6.99
