title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Wildland Recreation Policy: An Introduction,1575242435,9781575242439,22.16,3.99,2,28.15
Introduction to Hospitality Management Plus MyLab Hospitality with Pearson eText -- Access Card Package (5th Edition),0134514238,9780134514239,135.79,3.99,2,141.78
"The Article Book: Practice toward Mastering a, an, and the",0472086391,9780472086399,18.75,3.99,2,24.74
American Wine Economics: An Exploration of the U.S. Wine Industry,0520276493,9780520276499,15.01,3.99,2,21.0
Student Study Guide,0133988686,9780133988680,275.0,3.99,2,280.99
Telephone Maintainer(Passbooks) (Passbooks for Career Opportunities),0837308070,9780837308074,49.95,3.99,2,55.94
Maintenance Painter(Passbooks) (Passbook for Career Opportunities),0837313589,9780837313580,48.55,3.99,2,54.54
Tourism and the Power of Otherness: Seductions of Difference (Tourism and Cultural Change),1845414152,9781845414153,119.65,3.99,2,125.64
Designing and Analyzing Language Tests (Oxford Handbooks for Language Teachers),0194422976,9780194422970,33.44,3.99,2,39.43
"All Clear 3: Listening and Speaking, 2nd Edition",1413017053,9781413017052,6.82,3.99,2,12.81
"Dental Admission Test (DAT) Computerized Sample Tests and Guide, TopScore Pro for the DAT",0967275709,9780967275703,85.0,3.99,2,90.99
Human Resources Management & Supervision with Answer Sheet and Exam Prep -- Access Card Package (2nd Edition),0133102084,9780133102086,34.8,3.99,2,40.79
CliffsNotes on Defoe's Moll Flanders,0822008548,9780822008545,N/A,N/A,N/A,N/A
ServSafe Manager (6th Edition),0133075869,9780133075861,8.88,3.99,2,14.87
Comparative Religious Ethics: A Narrative Approach,0631201246,9780631201243,42.2,3.99,2,48.19
The Tourist: A New Theory of the Leisure Class,0520280008,9780520280007,14.8,3.99,2,20.79
Investigacion de gramática,141301996X,9781413019964,12.07,3.99,2,18.06
English for Logistics (Oxford Business English),019457945X,9780194579452,22.91,3.99,2,28.9
Farewell to Manzanar (Cliffs Notes),0822004631,9780822004639,4.99,3.99,2,10.98
Exploring Second Language Classroom Research: A Comprehensive Guide,1424027055,9781424027057,17.23,3.99,2,23.22
Tourism: An Introduction,0761967613,9780761967613,5.97,3.99,2,11.96
Shakespeare's Romeo and Juliet (Cliffs Notes),0822000741,9780822000747,0.01,3.99,2,6.0
Wastewater Laboratory Analysts' Guide to Preparing for the Certification Examination,1572781645,9781572781641,102.69,3.99,2,108.68
Our Town (Cliffs Notes),0822009676,9780822009672,N/A,N/A,N/A,N/A
Emily Dickinson : Selected Poems (Cliffs Notes),0822004321,9780822004325,4.99,3.99,2,10.98
Lazos: Gramática y vocabulario a través de la literatura,0131896725,9780131896727,44.56,3.99,2,50.55
Frege: An Introduction to the Founder of Modern Analytic Philosophy,0631222308,9780631222309,49.0,3.99,2,54.99
"Basic English Grammar with Audio CD, without Answer Key (4th Edition)",0132942305,9780132942300,N/A,N/A,N/A,N/A
Nutrition with Online Testing Voucher and Exam Prep -- Access Card Package (2nd Edition),0133086585,9780133086584,34.07,3.99,2,40.06
CliffsNotes on Faulkner's Light in August,0822007444,0049086007442,4.99,3.99,2,10.98
Super Minds Level 5 Student's Book with DVD-ROM,0521223350,9780521223355,23.5,3.99,2,29.49
"A Conversation, Book 1: English in Everyday Life, 4th Edition",0131500457,9780131500457,N/A,N/A,N/A,N/A
One Day in the Life of Ivan Denisovitch (Cliffs Notes),0822009609,9780822009603,0.1,3.99,2,6.09
Probability and Stochastic Modeling,1439872066,9781439872062,14.74,3.99,2,20.73
Essentials of Swedish Grammar: A Practical Guide to the Mastery of Swedish,0844285390,8601419183371,6.35,3.99,2,12.34
CliffsNotes on Stowe's Uncle Tom's Cabin,0822013134,9780822013136,1.0,3.99,2,6.99
Madame Bovary (Cliffs Notes),0822007800,0049086007800,0.01,3.99,2,6.0
A World of Fiction 2: Timeless Short Stories (3rd Edition),0133046176,9780133046175,15.21,3.99,2,21.2
CliffsNotes on Hardy's Far From the Madding Crowd,0822004658,9780822004653,4.99,3.99,2,10.98
Conrad's Heart of Darkness and Secret Sharer (Cliffs Notes),0822005875,0049086005875,0.01,3.99,2,6.0
"PassKey EA Review, Part 1: Individuals: IRS Enrolled Agent Exam Study Guide 2014-2015 Edition (Volume 1)",1935664301,9781935664307,29.99,3.99,2,35.98
"Focus on Grammar, Level 5, 4th Edition",0132546507,9780132546508,1.94,3.99,2,7.93
The Plague (Cliffs Notes),0822010399,9788220103992,0.95,3.99,2,6.94
The Handmaid's Tale (Cliffs Notes),0822005727,0049086005721,1.36,3.99,2,7.35
Basic Spoken Chinese Practice Essentials: An Introduction to Speaking and Listening for Beginners (CD-Rom with Audio Files and Printable Pages Included) (Basic Chinese),0804840148,9780804840149,4.5,3.99,2,10.49
The Complete Guide to the TOEFL Test: PBT Edition (Exam Essentials),111122059X,9781111220594,10.36,3.99,2,16.35
Student Solutions Manual for Stewart/Redlin/Watson’s Algebra and Trigonometry,0534382665,9780534382667,5.97,3.99,2,11.96
Schaum's Easy Outline of Discrete Mathematics,0071398775,0639785380665,N/A,N/A,N/A,N/A
Critical Debates in Tourism (Aspects of Tourism),1845413415,9781845413415,47.78,3.99,2,53.77
"Organic Chemistry: A Guided Inquiry for Recitation, Volume 1",1111573999,9781111573997,27.69,3.99,2,33.68
Leyendas de Espana: Legends Reflecting the History of Spain,0844272418,9780844272412,8.84,3.99,2,14.83
Learning New Languages: A Guide to Second Language Acquisition,083846677X,9780838466773,24.47,3.99,2,30.46
CliffsQuickReview Chemistry (Quick Reviews),0822053187,0049086053180,0.25,3.99,2,6.24
Whitman's Leaves of Grass (Cliffs Notes),0822007231,0785555010512,5.11,3.99,2,11.1
Of Human Bondage (Cliffs Notes),0822009307,9780822009306,1.0,3.99,2,6.99
Certified Rehabilitation Counselor Examination Preparation: A Concise Guide to the Rehabilitation Counselor Test,0826108415,9780826108418,N/A,N/A,N/A,N/A
Postal Supervisor Exam 642 (U.S.P.S.) (Passbooks),0837306035,9780837306032,44.99,3.99,2,50.98
"Ven Conmigo! Cuaderno de Gramatica: Cuaderno de Gramatica (Holt Spanish, Level 1)",003064982X,9780030649820,5.5,3.99,2,11.49
CliffsNotes on Conrad's Lord Jim,0822007622,0785555010567,0.01,3.99,2,6.0
Academic Encounters Level 2 Student's Book Reading and Writing: American Studies (American Encounters),1107647916,9781107647916,16.34,3.99,2,22.33
CliffsNotes on James' The Portrait of a Lady,0822010666,9780822010661,5.06,3.99,2,11.05
CliffsNotes on Shakespeare's Hamlet,0822000180,9780822000181,0.01,3.99,2,6.0
The Jungle (Cliffs Notes),0822006995,0049086006995,0.01,3.99,2,6.0
Alter Ego + 3 : Cahier d'activits + CD audio (French Edition),2011558158,9782011558152,N/A,N/A,N/A,N/A
Hemingway's The Old Man and the Sea (Cliffs Notes),0822009358,0049086009354,4.99,3.99,2,10.98
101 Clear Grammar Tests: Reproducible Grammar Tests for ESL/EFL Classes,0472030442,9780472030446,20.24,3.99,2,26.23
Schaum's Outline of Genetics,0071362061,0639785326670,4.99,3.99,2,10.98
"A Guide to Physics Problems, Part 1: Mechanics, Relativity, and Electrodynamics (The Language of Science)",0306446790,9780306446795,33.23,3.99,2,39.22
Ventures Level 3 Student's Book with Audio CD,1107684722,8601421941969,19.93,3.99,2,25.92
Deutsche Wiederholungsgrammatik: A Morpho-Syntactic Review of German,0300124686,9780300124682,49.99,3.99,2,55.98
L'Essentiel de la Grammaire Francaise (French Edition),0132947943,9780132947947,40.0,3.99,2,45.99
Entre socios: Español para el mundo profesional,0073385271,9780073385273,37.48,3.99,2,43.47
Schaum's Outline of Strength of Materials 4th Edition,0070466173,0639785304524,4.99,3.99,2,10.98
Antony and Cleopatra (Cliffs Notes),0822000024,9780822000020,0.01,3.99,2,6.0
Meter Maid(Passbooks) (Career Examination Passbooks),0837304989,9780837304984,43.55,3.99,2,49.54
Organic Chemistry,0495118370,9780495118374,8.26,3.99,2,14.25
El Mundo 21 hispano (World Languages),1133935605,9781133935605,99.95,3.99,2,105.94
Cliffs LSAT Preparation Guide,0822020661,9780822020660,0.01,3.99,2,6.0
"Absalom, Absalom! (Cliffs Notes)",0822001101,0049086001105,4.99,3.99,2,10.98
CfE Maths Problem-Solving Skills Pupil Book,1843729156,9781843729150,9.83,3.99,2,15.82
Kaplan Medical USMLE Step 2 Clinical Skills,1419553178,9781419553172,23.75,3.99,2,29.74
"Research Methods: Information, Systems and Contexts",073461148X,9780734611482,2.98,3.99,2,8.97
NASD Exam for Series 6: Preparation Guide,0324186967,9780324186963,31.0,3.99,2,36.99
The House of the Seven Gables (Cliffs Notes),0822005956,9780822005957,0.01,3.99,2,6.0
French Now! Level 1 with Audio Compact Discs,1438072791,9781438072791,5.72,3.99,2,11.71
Sterling Test Prep MCAT Practice Tests: Biological & Biochemical Foundations,0989292525,9780989292528,5.03,3.99,2,11.02
"Steppenwolf and Siddhartha Notes : Including Life and Background, Introductions to Steppenwolf and Siddhartha, Lists of Characters, Critical commentary",0822012243,9780822012245,4.99,3.99,2,10.98
CliffsNotes on Hardy's Tess of the d'Urbervilles,0822012731,9780822012733,0.01,3.99,2,6.0
CliffsAP Biology Examination Preparation Guide (Advanced placement),0822023016,9780822023012,0.5,3.99,2,6.49
Sing 'n Learn Vietnamese Book with Audio CD (English and Vietnamese Edition),1888194197,9781888194197,9.39,3.99,2,15.38
"ASE Test Prep Series -- Spanish Version, 2E (A5): Automotive Brakes (Delmar Learning's ASE Test Prep Series)",1401810187,9781401810184,141.44,3.99,2,147.43
Dostoevsky's the Brothers Karamazov (Cliffs Notes),0822002655,9780822002659,5.09,3.99,2,11.08
Preparing for the AP Calculus AB and Calculus BC Examinations,1435461282,9781435461284,12.97,3.99,2,18.96
Clear Speech from the Start Student's Book: Basic Pronunciation and Listening Comprehension in North American English,1107687152,9781107687158,13.93,3.99,2,19.92
"Mathematics, Higher Level, for the IB Diploma (Student Book with eText Access Code) (Pearson Baccalaureate) (2nd Edition)",0435074962,9780435074968,75.48,3.99,2,81.47
Julius Caesar (Cliffs Complete Study Editions),082201419X,9780822014195,5.49,3.99,2,11.48
Numerical Analysis (Mathematics),0201103923,9780201103922,22.22,3.99,2,28.21
A Separate Peace (Cliffs Notes),0822011832,9780822011835,0.01,3.99,2,6.0
Student's Solutions Manual for Algebra for College Students,0321715497,9780321715494,5.35,3.99,2,11.34
CliffsNotes Pride and Prejudice,0822010844,9780822010845,3.99,3.99,2,9.98
Wort fur Wort: New Advanced German Vocabulary (German Edition) (German and English Edition),1444109995,9781444109993,26.03,3.99,2,32.02
CliffsNotes on Hilton's Lost Horizon,0822007711,9780822007715,0.01,3.99,2,6.0
Cahier d'exercices to accompany Deux Mondes: Communicative Approach,0077412702,9780077412708,126.05,3.99,2,132.04
"¡Anda! Curso intermedio, Volume 2 (2nd Edition)",020520158X,9780205201587,14.36,3.99,2,20.35
Kaplan SAT 2009 Premier Program (w/ CD-ROM) (KAPLAN SAT (BOOK AND CD-ROM)),1419552112,9781419552113,5.68,3.99,2,11.67
"Emanuel Law Outlines: Wills, Trusts, and Estates Keyed to Dukeminier and Sitkoff",1454830328,9781454830320,9.8,3.99,2,15.79
Graded Spanish Reader: Segunda etapa (World Languages),0669353922,9780669353921,49.8,3.99,2,55.79
Sewage Treatment Operator(Passbooks) (Career Examination Passbooks),0837314887,9780837314884,50.67,3.99,2,56.66
"French for Oral and Written Review, Fifth Edition (English and French Edition)",0030758998,9780030758997,14.96,3.99,2,20.95
"¡Buen viaje! Level 1, Student Edition (Glencoe Spanish)",0078791383,9780078791383,11.63,3.99,2,17.62
DEWALT Building Contractor’s Licensing Exam Guide with Interactive CD-ROM: Based on the IBC and Construction Theory (DEWALT Series),097974038X,9780979740381,11.0,3.99,2,16.99
250 Essential Chinese Characters Volume 2: Revised Edition,0804840369,9780804840361,14.44,3.99,2,20.43
"Quant À Moi...: Témoignages Des Français Et Des Francophones, 5th Edition",1111354170,9781111354176,42.86,3.99,2,48.85
CLAST Preparation Guide (Cliffs Test Prep),0822020564,0049086020564,2.0,3.99,2,7.99
"Side by Side Plus 1: Life Skills, Standards, & Test Prep (3rd Edition)",0132402548,9780132402545,70.23,3.99,2,76.22
Dickens' A Tale of Two Cities (Cliffs Notes),0822012553,9780822012559,0.01,3.99,2,6.0
Dreiser's Sister Carrie (Cliffs Notes),0822012014,0785555011335,0.83,3.99,2,6.82
How to Ace Your Medical School Interviews: 224 Sample Questions and Answers with Insight on the Interviews and Premed Process,1483651673,9781483651675,11.99,3.99,2,17.98
Directo al grano: A Complete Reference Manual for Spanish Grammar,0130848018,8580000913361,5.49,3.99,2,11.48
Bronte's Jane Eyre (Cliffs Notes),0822006723,9780822006725,N/A,N/A,N/A,N/A
The Count of Monte Cristo (Cliffs Notes),0822003260,9780822003267,0.03,3.99,2,6.02
Study Guide for Miller/Jentz’s Business Law Today: The Essentials,0324786344,9780324786347,23.78,3.99,2,29.77
Kate Chopin's The Awakening (Cliffs Notes),0822002183,9780822002185,0.01,3.99,2,6.0
Arabic For Dummies,111845510X,9781118455104,10.61,3.99,2,16.6
Conversación y controversia: Tópicos de hoy y de siempre (6th Edition),0205696554,9780205696550,42.45,3.99,2,48.44
CliffsNotes on Spenser's The Faerie Queene,0822004526,0785555009882,5.02,3.99,2,11.01
"Longman Dictionary of Contemporary English, Fifth Edition (Paperback + DVD-ROM)",1408215330,9781408215333,10.91,3.99,2,16.9
Fundamentals of Chinese Characters,0300109458,9780300109450,22.79,3.99,2,28.78
Mandarin B for the IB Diploma,147182909X,9781471829093,43.93,3.99,2,49.92
CliffsNotes on Lewis' Babbitt,0822002191,9780822002192,0.01,3.99,2,6.0
Remembering the Kana: A Guide to Reading and Writing the Japanese Syllabaries in 3 Hours Each,0824831640,9780824831646,5.89,3.99,2,11.88
CfE Maths Third Level Pupil Book,1843729172,9781843729174,24.51,3.99,2,30.5
SAT II Writing Preparation Guide (Cliffs Test Prep),0822023253,9780822023258,5.49,3.99,2,11.48
"King Henry IV, Part 1 (Cliffs Notes)",0822000237,0049086000238,0.01,3.99,2,6.0
CliffsQuickReview Algebra II,0822053039,9780822053033,N/A,N/A,N/A,N/A
"Student Workbook for Long/ Carreira/Velasco/Swanson's Nexos, 4th",1305585100,9781305585102,109.77,3.99,2,115.76
Sequences (World Languages),130510563X,9781305105638,68.97,3.99,2,74.96
Sociology Themes and Perspectives,0007498829,8601404328015,29.86,3.99,2,35.85
"Cuadros Student Text, Volume 4 of 4: Intermediate Spanish (World Languages)",1111341176,9781111341176,29.89,3.99,2,35.88
2050 - Tomorrow's Tourism (Aspects of Tourism),1845413016,9781845413019,86.09,3.99,2,92.08
Police Administrative Aide(Passbooks) (Career Examination Series C-640),083730640X,9780837306407,31.95,3.99,2,37.94
Pasajes:  Literatura,0077264096,9780077264093,26.65,3.99,2,32.64
"Manhattan GMAT Verbal Strategy Guide Set, 5th Edition (Manhattan GMAT Strategy Guides)",1935707779,9781935707776,602.69,3.99,2,608.68
Shakespeare's Macbeth (Cliff's Notes),0822000466,9780822000464,3.99,3.99,2,9.98
"McGraw-Hill Education Essential ESL Dictionary: 9,000+ Words for Learners of English",0071840184,9780071840187,7.49,3.99,2,13.48
Animation for Russian Conversation,1585103101,9781585103102,32.96,3.99,2,38.95
"GMAT 2017 Strategies, Practice & Review with 2 Practice Tests: Online + Book (Kaplan Test Prep)",1506203191,9781506203195,7.72,3.99,2,13.71
As I Lay Dying (Cliffs Notes),0822002108,0049086002102,0.01,3.99,2,6.0
"Cornerstone: Discovering Your Potential, Learning Actively and Living Well, Concise Edition (5th Edition)",0132235579,9780132235570,0.9,3.99,2,6.89
An Introduction to Classical Nahuatl,0521732298,9780521732291,98.32,3.99,2,104.31
Slaughterhouse-Five (Cliffs Notes),0822012057,9780822012054,5.13,3.99,2,11.12
"Portugues Dinamico Seculo 21: Uma Maneira Facil de Aprender Portugues, Conhecendo o Brazil, seus Costumes e sua Gente",1594576912,9781594576911,11.03,3.99,2,17.02
Cliffs Notes on My Antonia,0822008610,9780822008613,3.99,3.99,2,9.98
Les Jeux Sont Faits (French Edition),0135306752,9780135306758,17.19,3.99,2,23.18
PACEMAKER WORLD LITERATURE STUDENT EDITION 2006 (Fearon's World Literature),0130247308,9780130247308,1.49,3.99,2,7.48
First Aid Reader B: Ali Baba and other stories,1444193619,9781444193619,13.59,3.99,2,19.58
CliffsTestPrep ACT (Cliffs studyware test preparation guides),0822020785,0049086020786,5.69,3.99,2,11.68
"Silberberg, Chemistry (NASTA Reinforced Binding High School) (AP CHEMISTRY SILBERBERG)",0076593541,9780076593545,58.97,3.99,2,64.96
Fundamentos teóricos y prácticos de historia de la lengua española,030017098X,9780300170986,26.84,3.99,2,32.83
CliffsNotes on Skinner's Walden Two,0822013614,9780822013617,0.01,3.99,2,6.0
Gold Standard OAT Physics + Full-length Practice Test with Optometry School Interview Advice (Optometry Admission Test),1927338190,9781927338193,53.79,3.99,2,59.78
CliffsQuickReview Trigonometry (Quick Reviews),0822053586,9780822053583,N/A,N/A,N/A,N/A
Basic Latin Vocabulary,1853995053,9781853995057,8.93,3.99,2,14.92
